"day","month","year","tavg","precip","globrad"
30,3,1966,1.6,4.6,719
31,3,1966,5.5,1.3,500
1,4,1966,8.2,0,976
2,4,1966,8.5,0,1635
3,4,1966,7.8,0,1681
4,4,1966,8.5,0,1249
5,4,1966,7.4,0,744
6,4,1966,11.6,3.1,1568
7,4,1966,10.5,0.1,998
8,4,1966,10,0.7,1246
9,4,1966,12.2,0,1060
10,4,1966,10.3,3.7,739
11,4,1966,4.5,0.2,342
12,4,1966,2.6,0.1,207
13,4,1966,3.4,11.2,286
14,4,1966,1.4,2,761
15,4,1966,1.4,0.1,382
16,4,1966,7.1,0.7,655
17,4,1966,5.6,0,490
18,4,1966,8.5,5.9,768
19,4,1966,11.8,0.4,1195
20,4,1966,11.6,0.4,1451
21,4,1966,3.2,2.8,282
22,4,1966,6.1,0,2295
23,4,1966,12.9,0,1558
24,4,1966,15.6,1.6,1581
25,4,1966,13.3,4.2,924
26,4,1966,13.1,0,1840
27,4,1966,14.4,0,2356
28,4,1966,15.3,0,2093
29,4,1966,12.6,0,2085
30,4,1966,14.2,0,2423
1,5,1966,16.3,0,2428
2,5,1966,17.8,0,2545
3,5,1966,20.6,0.1,2010
4,5,1966,16.5,10.2,1908
5,5,1966,14.6,3.8,1398
6,5,1966,12.4,0,1620
7,5,1966,9.8,3,1130
8,5,1966,10.6,0.1,1338
9,5,1966,9.8,4.5,791
10,5,1966,6.9,2.6,474
11,5,1966,8.6,0,1070
12,5,1966,14,0,2463
13,5,1966,15.7,0,2647
14,5,1966,19.7,0,2446
15,5,1966,19.1,0,2278
16,5,1966,19.1,0,2446
17,5,1966,20.7,0,2601
18,5,1966,20.1,0,2562
19,5,1966,14.3,0,1706
20,5,1966,11.1,0.7,1340
21,5,1966,14.1,0,1795
22,5,1966,18.5,0,2125
23,5,1966,14.6,0,2515
24,5,1966,13,0,2288
25,5,1966,13.7,1.4,1318
26,5,1966,11.7,13.8,577
27,5,1966,9.2,1.1,377
28,5,1966,11,0,1621
29,5,1966,10.8,0,1686
30,5,1966,13.1,0,2842
31,5,1966,14.6,0,1968
1,6,1966,14.6,0.3,2732
2,6,1966,11,0.3,764
3,6,1966,12.5,0,1098
4,6,1966,19.1,0,2480
5,6,1966,23.3,0,2806
6,6,1966,20.3,0,2211
7,6,1966,18.7,4.8,1361
8,6,1966,18,1.4,1826
9,6,1966,20.8,0,2270
10,6,1966,20.7,0,2271
11,6,1966,21.5,0,2338
12,6,1966,23.7,0.2,2488
13,6,1966,22,0,1626
14,6,1966,23.5,0,2071
15,6,1966,23.2,0,2681
16,6,1966,24,0,2775
17,6,1966,26.1,0,2226
18,6,1966,22.9,4.3,1716
19,6,1966,13.9,20.2,440
20,6,1966,15.6,1.4,1503
21,6,1966,16.1,2,1771
22,6,1966,18.6,0,2363
23,6,1966,22.1,0,2466
24,6,1966,17.8,0,1230
25,6,1966,14.7,4.2,1538
26,6,1966,16.5,0.2,2115
27,6,1966,15.2,18.9,1531
28,6,1966,12.2,24.3,469
29,6,1966,15.1,8.9,863
30,6,1966,18.3,0,2305
1,7,1966,16.2,0,2788
2,7,1966,18.7,0,2313
3,7,1966,21.9,0,2171
4,7,1966,18.7,10.3,810
5,7,1966,17.9,0.3,1788
6,7,1966,16.8,0,1506
7,7,1966,13.7,0,1346
8,7,1966,14.2,0,1219
9,7,1966,17.5,0,2411
10,7,1966,19.4,0.4,1656
11,7,1966,17.9,13.5,1435
12,7,1966,15.8,0,2111
13,7,1966,19.1,0,1431
14,7,1966,16.3,0,1620
15,7,1966,13.6,0,1613
16,7,1966,14.2,4,1106
17,7,1966,14.3,0,1346
18,7,1966,17.5,1.6,711
19,7,1966,25,15.1,2143
20,7,1966,19.8,16.3,1150
21,7,1966,18.9,14.5,1155
22,7,1966,20.4,10.1,1405
23,7,1966,16.1,0,723
24,7,1966,18.6,0,2690
25,7,1966,17.3,0.9,1766
26,7,1966,15.6,0,1838
27,7,1966,16.9,4.4,1726
28,7,1966,14.1,0,1538
29,7,1966,16.4,0.9,1618
30,7,1966,14.9,1.6,1886
31,7,1966,14.8,2,1833
1,8,1966,17,4,1743
2,8,1966,14.1,0,1475
3,8,1966,16.6,0,1265
4,8,1966,15.5,12,850
5,8,1966,15.4,0,1941
6,8,1966,13.2,0.7,1566
7,8,1966,16,0,1616
8,8,1966,17.5,13,1288
9,8,1966,14.3,0,1323
10,8,1966,19.1,0,1946
11,8,1966,21,0,1960
12,8,1966,24.2,0,2173
13,8,1966,26.1,0,2151
14,8,1966,20.7,0,2263
15,8,1966,14.2,0,1840
16,8,1966,14,0,1636
17,8,1966,16.4,0,2285
18,8,1966,19.5,0,2216
19,8,1966,20.5,0,2096
20,8,1966,21.7,20.2,1541
21,8,1966,16.6,11.9,302
22,8,1966,17.1,21.6,1101
23,8,1966,14.5,3.5,465
24,8,1966,12.2,0,1661
25,8,1966,12.6,2.5,1376
26,8,1966,14.1,7.5,826
27,8,1966,14.5,0,410
28,8,1966,13.9,0,1956
29,8,1966,15.9,0,1416
30,8,1966,15.2,7.5,1215
31,8,1966,13.8,8.2,268
1,9,1966,14.3,0.7,819
2,9,1966,15.7,0.7,826
3,9,1966,15.2,0.7,1580
4,9,1966,16.4,0.8,1586
5,9,1966,14.5,1.8,1171
6,9,1966,14.9,2.1,295
7,9,1966,15.5,0,1561
8,9,1966,13,0,1436
9,9,1966,12.4,0,1178
10,9,1966,14.8,0,1658
11,9,1966,16.5,0,1260
12,9,1966,20.5,0.4,1531
13,9,1966,15.3,5.1,455
14,9,1966,14.2,0,940
15,9,1966,13,2.9,649
16,9,1966,11.3,0,1435
17,9,1966,10.7,0,758
18,9,1966,10.3,0,945
19,9,1966,11,0,1640
20,9,1966,12.3,0,1606
21,9,1966,13.2,0.1,1535
22,9,1966,11,0,1194
23,9,1966,11.2,7.8,520
24,9,1966,12.1,0.1,399
25,9,1966,12.3,0.1,527
26,9,1966,11.7,0,349
27,9,1966,11.4,0,449
28,9,1966,10.3,0,1086
29,9,1966,10.1,0,1178
30,9,1966,11.8,0,1140
1,10,1966,14.6,0,920
2,10,1966,15.4,0,993
3,10,1966,18.6,0,898
4,10,1966,20.7,0,1173
5,10,1966,16.8,0,1034
6,10,1966,15.9,0,919
7,10,1966,18,0,964
8,10,1966,13.9,0,297
9,10,1966,14,0.2,277
10,10,1966,13.8,1.6,173
11,10,1966,13.2,0.8,232
12,10,1966,10.8,0,666
13,10,1966,9.9,1.4,75
14,10,1966,9.3,0,170
15,10,1966,12,0,517
16,10,1966,14.4,0.2,825
17,10,1966,12.9,0,675
18,10,1966,12.3,0,904
19,10,1966,13.2,0,620
20,10,1966,10.6,0.4,231
21,10,1966,8.4,2.4,270
22,10,1966,9.8,0.9,532
23,10,1966,11.6,10.7,177
24,10,1966,8.3,2.2,427
25,10,1966,8.5,4,340
26,10,1966,8.6,1.1,308
27,10,1966,6.3,1.5,48
28,10,1966,6.2,0,93
29,10,1966,5.4,0,335
30,10,1966,2.6,0.1,404
31,10,1966,-0.8,0,811
1,11,1966,-2.5,0,232
2,11,1966,-0.3,0.7,232
3,11,1966,2.4,0,245
4,11,1966,9.6,0.2,298
5,11,1966,5,0.4,497
6,11,1966,6.9,0,584
7,11,1966,8.2,0,575
8,11,1966,7,0,477
9,11,1966,6.9,0,385
10,11,1966,5.6,0.7,51
11,11,1966,2.5,0,630
12,11,1966,-0.4,0.3,133
13,11,1966,-1.4,0,223
14,11,1966,-3.8,0.4,185
15,11,1966,2.3,6,111
16,11,1966,4.5,0.7,295
17,11,1966,2.9,0,282
18,11,1966,0.7,4.6,65
19,11,1966,1.2,5.3,44
20,11,1966,1.8,0,223
21,11,1966,1.7,0.1,241
22,11,1966,2.8,0.2,95
23,11,1966,0,0,449
24,11,1966,-1.4,0,69
25,11,1966,-0.5,1.6,40
26,11,1966,2.1,0.4,153
27,11,1966,3.5,0.6,150
28,11,1966,5.3,3.5,133
29,11,1966,2.4,3.7,78
30,11,1966,0.7,8.8,207
1,12,1966,3.8,0,287
2,12,1966,7.9,0,126
3,12,1966,3.1,0,143
4,12,1966,-0.6,2.2,140
5,12,1966,1.7,0,91
6,12,1966,0.3,0,108
7,12,1966,0.3,0,91
8,12,1966,0.5,1.1,95
9,12,1966,2.6,2.5,287
10,12,1966,1.9,3,56
11,12,1966,1.2,0.9,40
12,12,1966,0.1,7.5,113
13,12,1966,4.8,0.1,116
14,12,1966,2.1,4.7,51
15,12,1966,0.3,1,65
16,12,1966,-1.3,2.2,271
17,12,1966,4,3.5,167
18,12,1966,6.3,2.9,20
19,12,1966,5,5.2,65
20,12,1966,0.9,8.9,44
21,12,1966,0.8,1.3,86
22,12,1966,0.3,0.1,145
23,12,1966,1.9,5.6,141
24,12,1966,1.7,7.1,170
25,12,1966,0.2,0.7,148
26,12,1966,0.3,0,332
27,12,1966,-0.6,0,177
28,12,1966,0.4,0.1,65
29,12,1966,3.8,5.8,221
30,12,1966,5.3,4.3,79
31,12,1966,3.6,7,187
1,1,1967,2.5,2.3,177
2,1,1967,2.4,2.3,70
3,1,1967,0.4,5.9,51
4,1,1967,-0.6,2.8,148
5,1,1967,-2.2,2.1,200
6,1,1967,-3.5,0,128
7,1,1967,-3.8,1,136
8,1,1967,-9.6,0,307
9,1,1967,-11.9,0,277
10,1,1967,-8,0.7,290
11,1,1967,1.1,2.9,32
12,1,1967,0.2,4.2,357
13,1,1967,4.3,2.6,96
14,1,1967,2.3,0.1,424
15,1,1967,2.9,1.5,73
16,1,1967,1.1,1.4,185
17,1,1967,0.6,0,145
18,1,1967,0.1,0,332
19,1,1967,1.6,0,429
20,1,1967,-0.7,0,432
21,1,1967,3.2,0.4,148
22,1,1967,2.6,0.4,216
23,1,1967,1.3,0,312
24,1,1967,1.4,2.1,91
25,1,1967,2.4,0.6,128
26,1,1967,4.9,2.4,98
27,1,1967,-1.7,0.1,141
28,1,1967,3.9,11.8,68
29,1,1967,7.3,7.4,32
30,1,1967,1.6,0,86
31,1,1967,3.4,0.2,399
1,2,1967,6.6,0.8,182
2,2,1967,8.3,6.8,106
3,2,1967,9.9,2.8,69
4,2,1967,5.9,0.5,241
5,2,1967,5,0.1,282
6,2,1967,4.6,0.5,153
7,2,1967,3.2,0,522
8,2,1967,-0.6,0,615
9,2,1967,-1.9,1,680
10,2,1967,0.3,3.2,166
11,2,1967,-1.8,0,271
12,2,1967,-2,0,182
13,2,1967,-3.8,0,874
14,2,1967,-4.2,0,906
15,2,1967,-1.7,0,799
16,2,1967,-1,0,790
17,2,1967,1.1,0,607
18,2,1967,0.5,0.1,273
19,2,1967,3.9,6.3,370
20,2,1967,4.5,12.6,587
21,2,1967,4.1,2.1,197
22,2,1967,5,0.6,417
23,2,1967,6.8,0.9,262
24,2,1967,4.4,0,637
25,2,1967,3.9,0,861
26,2,1967,6.3,1.7,745
27,2,1967,6.5,3.8,640
28,2,1967,5.3,12.3,191
1,3,1967,5,0.2,1100
2,3,1967,3.9,7.7,360
3,3,1967,6.2,0.6,165
4,3,1967,8.4,0,445
5,3,1967,7.3,0,814
6,3,1967,8.1,0,921
7,3,1967,7.7,0,1160
8,3,1967,7.9,0,1148
9,3,1967,10.2,0,1023
10,3,1967,10.1,0,924
11,3,1967,6.8,3.8,502
12,3,1967,3.1,1.9,537
13,3,1967,3.9,0.2,714
14,3,1967,5.5,0,1100
15,3,1967,9.3,0,1169
16,3,1967,3.4,1.1,803
17,3,1967,3.9,8.9,891
18,3,1967,3.7,1.8,612
19,3,1967,3.1,4.9,457
20,3,1967,4.4,0,1130
21,3,1967,7.4,0.2,261
22,3,1967,8.3,1.4,544
23,3,1967,3.9,2.5,979
24,3,1967,3.9,0.8,1220
25,3,1967,5.2,0.2,664
26,3,1967,8.3,0.9,1386
27,3,1967,9.1,5.7,1476
28,3,1967,5.8,0.9,1039
29,3,1967,4.6,0,1453
30,3,1967,4.1,0.1,1291
31,3,1967,5.3,0,1164
1,4,1967,4.3,0,1275
2,4,1967,3.5,0,1926
3,4,1967,5.4,4,360
4,4,1967,5.1,0.4,723
5,4,1967,4.5,4.6,231
6,4,1967,4.3,7.2,815
7,4,1967,4.3,1.3,1480
8,4,1967,5.4,0.2,901
9,4,1967,10.1,0,1496
10,4,1967,9.9,0.1,248
11,4,1967,10.6,0,1480
12,4,1967,10,0,1381
13,4,1967,6.8,0,1014
14,4,1967,7.7,0,485
15,4,1967,9.7,0,2078
16,4,1967,7.7,0,995
17,4,1967,12.8,0,1963
18,4,1967,3.9,0.9,1313
19,4,1967,4.7,0.4,1174
20,4,1967,9.1,0.2,734
21,4,1967,5.1,1.5,1229
22,4,1967,3.8,0.2,1968
23,4,1967,2.4,1.9,1273
24,4,1967,3.6,0.8,1991
25,4,1967,5.3,0,935
26,4,1967,8,0,1292.6
27,4,1967,8.9,0,924
28,4,1967,9.9,0,2326
29,4,1967,9.7,0,1690
30,4,1967,12.2,0,1570
1,5,1967,9.2,5.6,865
2,5,1967,6.9,0,998
3,5,1967,7.1,2.5,950
4,5,1967,7.6,0,2236
5,5,1967,7.8,0,2556
6,5,1967,11.7,0,2146
7,5,1967,14.6,0,2605
8,5,1967,14.3,0,1756
9,5,1967,13.5,0,2210
10,5,1967,17.4,0,2183
11,5,1967,18,0,2371
12,5,1967,20,0,2253
13,5,1967,21.7,7.5,2030
14,5,1967,17.7,0,2208
15,5,1967,16.6,0.8,1621
16,5,1967,14.4,18.8,1426
17,5,1967,16.4,5.9,1415
18,5,1967,11.5,0,1551
19,5,1967,11.1,0,2600
20,5,1967,13.4,0,1315
21,5,1967,14.2,0,1976
22,5,1967,15.4,0,2726
23,5,1967,15.3,0.1,2073
24,5,1967,13.1,0,1551
25,5,1967,12.9,10.1,1323
26,5,1967,10.6,23.3,457
27,5,1967,14.2,0,2496
28,5,1967,17,0,2917
29,5,1967,16.7,2,2293
30,5,1967,14.3,10.6,818
31,5,1967,16,0,2103
1,6,1967,16.7,0.5,1648
2,6,1967,14.3,9.5,2005
3,6,1967,17.8,0,2737
4,6,1967,19.3,2.4,2316
5,6,1967,13.1,0,2201
6,6,1967,16.7,0,1863
7,6,1967,18.6,12.6,1546
8,6,1967,12.4,0,1460
9,6,1967,11.3,0,2403
10,6,1967,9.7,1.5,1199
11,6,1967,11.4,12.3,1715
12,6,1967,10.7,0.1,1728
13,6,1967,8.4,3,1371
14,6,1967,10.2,2.6,790
15,6,1967,9.7,13.4,277
16,6,1967,15.3,0,2446
17,6,1967,17.4,1.4,2947
18,6,1967,16.6,10,1560
19,6,1967,19.1,0,2847
20,6,1967,17.8,11.3,2463
21,6,1967,14.4,2.8,1240
22,6,1967,18.4,0,2676
23,6,1967,21.9,3.4,2235
24,6,1967,17.2,6.4,1543
25,6,1967,22.6,6.2,2110
26,6,1967,19,0,2213
27,6,1967,18,3.4,845
28,6,1967,15.8,0,1566
29,6,1967,19.3,0,2563
30,6,1967,17.7,0,2320
1,7,1967,17.9,0,2807
2,7,1967,22.4,0.3,2190
3,7,1967,19,7.3,1195
4,7,1967,16.3,0,2201
5,7,1967,15.8,0,2466
6,7,1967,17.1,0,2645
7,7,1967,19,0,2331
8,7,1967,16.3,4.4,825
9,7,1967,14.7,7,410
10,7,1967,16.1,0,2288
11,7,1967,20,0,2672
12,7,1967,22.2,0,2336
13,7,1967,22.8,0,2331
14,7,1967,22.5,19.4,1706
15,7,1967,20.5,2.7,1936
16,7,1967,17,0,1114
17,7,1967,17.3,0,1530
18,7,1967,19.3,0,1901
19,7,1967,24,4.4,2523
20,7,1967,18.4,1.2,1381
21,7,1967,19.4,0,2321
22,7,1967,20.6,0,2226
23,7,1967,18.1,7.1,1591
24,7,1967,17.5,0,2318
25,7,1967,19.7,0,2016
26,7,1967,20.1,0,2181
27,7,1967,22.3,0,1805
28,7,1967,24.8,0,1705
29,7,1967,21,0,1801
30,7,1967,22.7,0,2050
31,7,1967,23.7,0.9,2013
1,8,1967,22.4,0,1833
2,8,1967,22.7,8.1,1551
3,8,1967,19.1,21.4,1768
4,8,1967,17.4,2.2,1493
5,8,1967,13.3,4.5,730
6,8,1967,14.9,0,2243
7,8,1967,16.6,0,1458
8,8,1967,16.9,0,2233
9,8,1967,20.8,0,1711
10,8,1967,19.8,7.1,1171
11,8,1967,16.4,0.3,775
12,8,1967,18.5,0,1598
13,8,1967,13.5,1.1,821
14,8,1967,16.1,0.2,1705
15,8,1967,17.4,2.4,1651
16,8,1967,21.2,6.3,1055
17,8,1967,15.1,0,1926
18,8,1967,15.9,0,1915
19,8,1967,17,0.2,1296
20,8,1967,13.8,0,1411
21,8,1967,16.6,0,1376
22,8,1967,15.9,0,1615
23,8,1967,16.6,0,1776
24,8,1967,18.9,0,1873
25,8,1967,19.1,0,1905
26,8,1967,15.3,22.8,497
27,8,1967,15.2,0,1451
28,8,1967,15.8,0,1176
29,8,1967,17.5,0,1640
30,8,1967,16.1,0,1438
31,8,1967,17.4,0,1563
1,9,1967,15.5,0.9,801
2,9,1967,18.6,0.3,763
3,9,1967,20.6,1.7,1290
4,9,1967,15.4,3.4,720
5,9,1967,15.8,0,1846
6,9,1967,15.8,7.6,1468
7,9,1967,14.1,0.5,1506
8,9,1967,12.2,6.8,140
9,9,1967,12.7,1.5,407
10,9,1967,12.1,0.6,410
11,9,1967,12.3,6.5,681
12,9,1967,12.6,8.5,332
13,9,1967,15.6,0.1,474
14,9,1967,17.1,0,1343
15,9,1967,16.5,0.2,1298
16,9,1967,15.7,2,831
17,9,1967,15.7,0,815
18,9,1967,15.8,0,780
19,9,1967,14.1,0.7,878
20,9,1967,12.4,0.5,1105
21,9,1967,12,4.7,579
22,9,1967,12.3,1.5,460
23,9,1967,12.2,0,985
24,9,1967,14.7,0,1245
25,9,1967,18.2,0,1248
26,9,1967,18.4,0,532
27,9,1967,16.6,0.1,935
28,9,1967,14.7,0,1105
29,9,1967,16,0,1194
30,9,1967,15.5,12.8,940
1,10,1967,13.8,0,1055
2,10,1967,14.7,0,1056
3,10,1967,12.4,0,1001
4,10,1967,11.5,0.3,676
5,10,1967,10.1,2.2,761
6,10,1967,10.4,0,582
7,10,1967,13.9,4.8,265
8,10,1967,13.9,0.2,349
9,10,1967,12.3,4.4,329
10,10,1967,14.7,0.8,141
11,10,1967,15.6,0.1,719
12,10,1967,16.6,0,1014
13,10,1967,14.4,0.1,926
14,10,1967,12,0,915
15,10,1967,13.2,5.7,261
16,10,1967,10.9,4.4,337
17,10,1967,14.1,4.9,365
18,10,1967,5.6,2.4,470
19,10,1967,6.1,0,587
20,10,1967,10.7,0,500
21,10,1967,13,0,781
22,10,1967,12,0,535
23,10,1967,10.3,0,187
24,10,1967,11.9,5.3,270
25,10,1967,9.5,0,664
26,10,1967,12.3,0,302
27,10,1967,11,0.1,649
28,10,1967,12.6,0,765
29,10,1967,9.2,0,532
30,10,1967,6,0.4,691
31,10,1967,6.2,0,745
1,11,1967,7.6,0,457
2,11,1967,9.2,0.5,302
3,11,1967,9.4,0,298
4,11,1967,6,0,690
5,11,1967,7.6,0,295
6,11,1967,5.6,0,369
7,11,1967,3.8,0,487
8,11,1967,2.6,0.1,594
9,11,1967,3.3,0.2,95
10,11,1967,4.2,8.2,74
11,11,1967,4.1,1.1,397
12,11,1967,7.2,0,354
13,11,1967,4,0,402
14,11,1967,5.3,0.1,457
15,11,1967,7.5,2.7,93
16,11,1967,6.3,0,270
17,11,1967,3.4,0,544
18,11,1967,4.3,0.1,515
19,11,1967,3.3,0,462
20,11,1967,0.5,0,525
21,11,1967,-0.6,0.1,440
22,11,1967,5,0,116
23,11,1967,5.8,0,48
24,11,1967,2.8,0,207
25,11,1967,-0.9,0,377
26,11,1967,0.7,0,86
27,11,1967,0.7,12.1,49
28,11,1967,0.9,9.3,340
29,11,1967,5.7,0.1,95
30,11,1967,2,0,282
1,12,1967,1.5,0.4,182
2,12,1967,4,0,153
3,12,1967,4.7,0,44
4,12,1967,5,0,311
5,12,1967,5.1,3.9,20
6,12,1967,2.7,0.5,223
7,12,1967,1.4,1.7,106
8,12,1967,-2.9,1.4,136
9,12,1967,-2,2.4,265
10,12,1967,-4.3,0.1,196
11,12,1967,-8.4,0,320
12,12,1967,-5.3,1.3,300
13,12,1967,0.5,0.4,65
14,12,1967,0.9,0.9,111
15,12,1967,3.7,2.5,44
16,12,1967,3.2,2,116
17,12,1967,1.1,0.2,202
18,12,1967,-1.5,0.9,121
19,12,1967,-0.4,1.8,60
20,12,1967,-5.7,0.6,182
21,12,1967,-1.2,8.8,131
22,12,1967,3.7,6.2,32
23,12,1967,8.2,10.9,35
24,12,1967,6.7,2.3,191
25,12,1967,5,0.4,136
26,12,1967,1.6,1.2,35
27,12,1967,-2.3,0,216
28,12,1967,1.3,10.6,24
29,12,1967,1.1,0.5,187
30,12,1967,-2.5,1.1,65
31,12,1967,-0.2,0.4,182
1,1,1968,-1.1,1,197
2,1,1968,-2.7,0.3,146
3,1,1968,-2.1,0,167
4,1,1968,-1.3,2.2,65
5,1,1968,-1.5,4.2,128
6,1,1968,-4.9,3.8,69
7,1,1968,-7.5,0,167
8,1,1968,-6,1.4,248
9,1,1968,-8.7,0,192
10,1,1968,-9.7,2.8,237
11,1,1968,-5.5,0.5,379
12,1,1968,-10.1,0.2,231
13,1,1968,-12.6,0,505
14,1,1968,-1.9,18.7,85
15,1,1968,7.2,1,325
16,1,1968,4.8,1,155
17,1,1968,6.6,0.2,213
18,1,1968,2.6,1.1,68
19,1,1968,0.6,0,171
20,1,1968,0.3,0,407
21,1,1968,-1.8,0.7,132.2
22,1,1968,0.3,0,146
23,1,1968,1,1.8,215
24,1,1968,0.6,3.7,131
25,1,1968,2.1,3.1,217
26,1,1968,-0.2,0.1,261
27,1,1968,0.8,0.5,419
28,1,1968,2.7,1.4,115
29,1,1968,3,0.3,90
30,1,1968,4.5,0.1,141
31,1,1968,6.5,0,150
1,2,1968,5.8,0.3,547
2,2,1968,2.7,0,330
3,2,1968,2,0.1,517
4,2,1968,1.6,0,155
5,2,1968,1.5,0,268
6,2,1968,3,0,271
7,2,1968,3.7,0,514
8,2,1968,0.8,0,525
9,2,1968,0.6,2.5,118
10,2,1968,0.7,2.5,48
11,2,1968,1.3,0.1,128
12,2,1968,0.2,0,98
13,2,1968,1.8,2.2,101
14,2,1968,2.1,0.8,337
15,2,1968,0.6,0.8,81
16,2,1968,-1.6,0,683
17,2,1968,-3,1.7,968
18,2,1968,0.4,0,720
19,2,1968,1.3,0,627
20,2,1968,-0.2,0,507
21,2,1968,-0.3,4.5,895
22,2,1968,0.6,3.2,128
23,2,1968,-1.6,7.7,227
24,2,1968,-2,0,470
25,2,1968,-3.5,0,970
26,2,1968,-5,0,919
27,2,1968,-1.6,0.3,275
28,2,1968,-0.7,0,213
29,2,1968,-0.6,0,252
1,3,1968,-0.5,0,292
2,3,1968,-2.8,0,1223
3,3,1968,-3.2,0,1178
4,3,1968,-1.8,6.8,910
5,3,1968,3.2,5.6,162
6,3,1968,3.3,1.6,282
7,3,1968,2.4,0,213
8,3,1968,2.2,0,530
9,3,1968,3.4,0,492
10,3,1968,-1,2.9,300
11,3,1968,-2.5,0.3,1215
12,3,1968,-1,0.1,1328
13,3,1968,2.6,0.2,308
14,3,1968,2,0.6,804
15,3,1968,2.2,1.3,325
16,3,1968,2.7,0.1,532
17,3,1968,3.3,1.7,479
18,3,1968,4.4,0.9,1051
19,3,1968,5.7,0,690
20,3,1968,8.7,0,1063
21,3,1968,10.1,1.2,1223
22,3,1968,6.8,1.6,1099
23,3,1968,7,0.2,906
24,3,1968,12,0,1608
25,3,1968,14.8,0,1623
26,3,1968,6,0.4,785
27,3,1968,8.8,0,1413
28,3,1968,12.8,0,1673
29,3,1968,16,0,1613
30,3,1968,16.9,0,1566
31,3,1968,4.8,1.2,475
1,4,1968,9.1,0,694
2,4,1968,11,0,1400
3,4,1968,5.7,0,1240
4,4,1968,5.1,0,1346
5,4,1968,6,0.5,833
6,4,1968,4.5,0,1528
7,4,1968,4.1,0,1518
8,4,1968,2.1,0,2041
9,4,1968,4.9,0,1938
10,4,1968,2.1,0.1,706
11,4,1968,1.3,0.1,1373
12,4,1968,4.5,0,1686
13,4,1968,6.7,0,1220
14,4,1968,7.3,0,2146
15,4,1968,9.7,0,2243
16,4,1968,9.4,0,2263
17,4,1968,12,0,1963
18,4,1968,14.2,0,1976
19,4,1968,16.4,0,1866
20,4,1968,16.6,0,1930
21,4,1968,21.6,0,2011
22,4,1968,23.7,0,1998
23,4,1968,21.5,5.7,1766
24,4,1968,12.1,0.7,681
25,4,1968,13.9,3.2,1763
26,4,1968,9.6,2,317
27,4,1968,11,0,1030
28,4,1968,13.9,0,1611
29,4,1968,13.7,1.8,1716
30,4,1968,10.7,9.6,1195
1,5,1968,9.2,5.3,1536
2,5,1968,11.1,0,1458
3,5,1968,9.8,6,1391
4,5,1968,16.9,0,1871
5,5,1968,15.2,3.6,1218
6,5,1968,15.4,27,1763
7,5,1968,8.4,0.5,1094
8,5,1968,8.7,0,1655
9,5,1968,13,0,2061
10,5,1968,12.8,1.2,1641
11,5,1968,16.4,0.4,2326
12,5,1968,10.5,9.2,337
13,5,1968,11.2,0,2243
14,5,1968,11,2.9,1456
15,5,1968,10.5,2.4,1900
16,5,1968,9.7,8,1231
17,5,1968,5.4,9.5,445
18,5,1968,6.7,1.5,1113
19,5,1968,5.6,0.4,2148
20,5,1968,7.2,0.1,1518
21,5,1968,9,0,1696
22,5,1968,9.6,0,2323
23,5,1968,7.9,0,1513
24,5,1968,10.6,0,2263
25,5,1968,11.3,0,1666
26,5,1968,14.2,0,2837
27,5,1968,14.9,0,1881
28,5,1968,17.4,0,1460
29,5,1968,14.6,0,1656
30,5,1968,14.3,0,2627
31,5,1968,14.9,0.1,2556
1,6,1968,16.7,0,2195
2,6,1968,16.3,10,1818
3,6,1968,18,0,2495
4,6,1968,21,0.1,2688
5,6,1968,17.1,0,1326
6,6,1968,19.8,1.7,2436
7,6,1968,14.8,1.6,1741
8,6,1968,13.9,1.5,1280
9,6,1968,13.3,0.4,1143
10,6,1968,12.3,0,2273
11,6,1968,14.3,0.3,2140
12,6,1968,13.9,0,875
13,6,1968,19.3,0,2846
14,6,1968,19.7,0,3066
15,6,1968,22.3,0,2460
16,6,1968,26,0.2,2817
17,6,1968,25.1,0,2653
18,6,1968,23,1.3,1948
19,6,1968,22.3,0,2617
20,6,1968,19.2,4.5,2051
21,6,1968,14.3,0,1613
22,6,1968,14.9,0,2411
23,6,1968,20.2,0,3046
24,6,1968,15.7,0,1131
25,6,1968,16.9,0.2,1333
26,6,1968,16.4,1.3,1488
27,6,1968,20.6,7.1,1950
28,6,1968,20.5,3,2023
29,6,1968,16,0,2425
30,6,1968,17.5,0,3102
1,7,1968,21.6,0,2917
2,7,1968,22.8,0,2963
3,7,1968,22.1,0,2701
4,7,1968,18,0,1681
5,7,1968,23.1,0,1973
6,7,1968,22,4.3,2113
7,7,1968,15.7,0,1705
8,7,1968,18.4,0,2023
9,7,1968,19.1,0,2310
10,7,1968,18.8,0.9,2326
11,7,1968,18.6,1.4,1415
12,7,1968,13.7,0.1,1771
13,7,1968,15.2,0,2428
14,7,1968,19.3,0,2163
15,7,1968,17.7,0,1468
16,7,1968,14.9,2.4,1713
17,7,1968,15.7,0,1706
18,7,1968,14.7,3.4,2011
19,7,1968,13.8,6.4,1164
20,7,1968,12.3,7.6,1239
21,7,1968,13.7,14.8,1711
22,7,1968,13.9,0.3,1108
23,7,1968,16,0,1811
24,7,1968,16.2,0,1913
25,7,1968,13,8.1,1293
26,7,1968,14.7,0,1288
27,7,1968,15.5,1.7,1893
28,7,1968,17.4,0,2735
29,7,1968,18.3,0,2246
30,7,1968,20.2,0,2528
31,7,1968,20.1,0,1836
1,8,1968,20.8,0,2281
